core_protein_id,assembly_accession,protein_id,contig_id,source,type,start,end,na1,strand,na2,metadata,description
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_002469574.1,NZ_AP019721.1,Protein Homology,CDS,1013376,1014773,.,+,0,"ID=cds-WP_002469574.1;Parent=gene-FNL83_RS05095;Dbxref=GenBank:WP_002469574.1;Name=WP_002469574.1;Ontology_term=GO:0006779,GO:0004729;gbkey=CDS;gene=hemY;go_function=oxygen-dependent protoporphyrinogen oxidase activity|0004729||IEA;go_process=porphyrin-containing compound biosynthetic process|0006779||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:YP_500459.1;locus_tag=FNL83_RS05095;product=protoporphyrinogen oxidase;protein_id=WP_002469574.1;transl_table=11",protoporphyrinogen oxidase
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_001832974.1,NZ_AP019721.1,Protein Homology,CDS,1014909,1015463,.,+,0,ID=cds-WP_001832974.1;Parent=gene-FNL83_RS05100;Dbxref=GenBank:WP_001832974.1;Name=WP_001832974.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002446743.1;locus_tag=FNL83_RS05100;product=RBBP9/YdeN family alpha/beta hydrolase;protein_id=WP_001832974.1;transl_table=11,RBBP9/YdeN family alpha/beta hydrolase
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_002456422.1,NZ_AP019721.1,Protein Homology,CDS,1016728,1017222,.,-,0,"ID=cds-WP_002456422.1;Parent=gene-FNL83_RS05150;Dbxref=GenBank:WP_002456422.1;Name=WP_002456422.1;Ontology_term=GO:0006310,GO:0015074,GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;go_process=DNA recombination|0006310||IEA,DNA integration|0015074||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002456422.1;locus_tag=FNL83_RS05150;product=site-specific integrase;protein_id=WP_002456422.1;transl_table=11",site-specific integrase
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_002456423.1,NZ_AP019721.1,Protein Homology,CDS,1017381,1017593,.,+,0,ID=cds-WP_002456423.1;Parent=gene-FNL83_RS05155;Dbxref=GenBank:WP_002456423.1;Name=WP_002456423.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002456423.1;locus_tag=FNL83_RS05155;product=hypothetical protein;protein_id=WP_002456423.1;transl_table=11,hypothetical protein
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_002456424.1,NZ_AP019721.1,Protein Homology,CDS,1017973,1018707,.,-,0,ID=cds-WP_002456424.1;Parent=gene-FNL83_RS05160;Dbxref=GenBank:WP_002456424.1;Name=WP_002456424.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002490110.1;locus_tag=FNL83_RS05160;product=halocin C8 precursor-like protein;protein_id=WP_002456424.1;transl_table=11,halocin C8 precursor-like protein
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_049387519.1,NZ_AP019721.1,Protein Homology,CDS,1019234,1019521,.,-,0,ID=cds-WP_049387519.1;Parent=gene-FNL83_RS05175;Dbxref=GenBank:WP_049387519.1;Name=WP_049387519.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002487903.1;locus_tag=FNL83_RS05175;product=hypothetical protein;protein_id=WP_049387519.1;transl_table=11,hypothetical protein
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_002456427.1,NZ_AP019721.1,Protein Homology,CDS,1019683,1020348,.,-,0,ID=cds-WP_002456427.1;Parent=gene-FNL83_RS05180;Dbxref=GenBank:WP_002456427.1;Name=WP_002456427.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002474651.1;locus_tag=FNL83_RS05180;product=Ltp family lipoprotein;protein_id=WP_002456427.1;transl_table=11,Ltp family lipoprotein
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_002456429.1,NZ_AP019721.1,Protein Homology,CDS,1021599,1023023,.,+,0,"ID=cds-WP_002456429.1;Parent=gene-FNL83_RS05195;Dbxref=GenBank:WP_002456429.1;Name=WP_002456429.1;Ontology_term=GO:0009234,GO:0005524,GO:0008756;gbkey=CDS;gene=menE;go_function=ATP binding|0005524||IEA,o-succinylbenzoate-CoA ligase activity|0008756||IEA;go_process=menaquinone biosynthetic process|0009234||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002500620.1;locus_tag=FNL83_RS05195;product=o-succinylbenzoate--CoA ligase;protein_id=WP_002456429.1;transl_table=11",o-succinylbenzoate--CoA ligase
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_001829851.1,NZ_AP019721.1,Protein Homology,CDS,1023013,1024014,.,+,0,"ID=cds-WP_001829851.1;Parent=gene-FNL83_RS05200;Dbxref=GenBank:WP_001829851.1;Name=WP_001829851.1;Ontology_term=GO:0009234,GO:0016829;gbkey=CDS;gene=menC;go_function=lyase activity|0016829||IEA;go_process=menaquinone biosynthetic process|0009234||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_001829851.1;locus_tag=FNL83_RS05200;product=o-succinylbenzoate synthase;protein_id=WP_001829851.1;transl_table=11",o-succinylbenzoate synthase
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_002457867.1,NZ_AP019721.1,Protein Homology,CDS,1024011,1024259,.,-,0,ID=cds-WP_002457867.1;Parent=gene-FNL83_RS05205;Dbxref=GenBank:WP_002457867.1;Name=WP_002457867.1;gbkey=CDS;gene=yidD;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002496811.1;locus_tag=FNL83_RS05205;product=membrane protein insertion efficiency factor YidD;protein_id=WP_002457867.1;transl_table=11,membrane protein insertion efficiency factor YidD
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_002456430.1,NZ_AP019721.1,Protein Homology,CDS,1024330,1024797,.,+,0,"ID=cds-WP_002456430.1;Parent=gene-FNL83_RS05210;Dbxref=GenBank:WP_002456430.1;Name=WP_002456430.1;Ontology_term=GO:0006139,GO:0017111;gbkey=CDS;gene=ytkD;go_function=ribonucleoside triphosphate phosphatase activity|0017111||IEA;go_process=nucleobase-containing compound metabolic process|0006139||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002503765.1;locus_tag=FNL83_RS05210;product=RNA deprotection pyrophosphohydrolase;protein_id=WP_002456430.1;transl_table=11",RNA deprotection pyrophosphohydrolase
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_002456431.1,NZ_AP019721.1,Protein Homology,CDS,1024784,1025569,.,+,0,ID=cds-WP_002456431.1;Parent=gene-FNL83_RS05215;Dbxref=GenBank:WP_002456431.1;Name=WP_002456431.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002498019.1;locus_tag=FNL83_RS05215;product=alpha/beta hydrolase family protein;protein_id=WP_002456431.1;transl_table=11,alpha/beta hydrolase family protein
WP_002456424.1@GCF_006742205.1,GCF_006742205.1,WP_002489635.1,NZ_AP019721.1,Protein Homology,CDS,1025800,1027392,.,-,0,"ID=cds-WP_002489635.1;Parent=gene-FNL83_RS05220;Dbxref=GenBank:WP_002489635.1;Name=WP_002489635.1;Ontology_term=GO:0006094,GO:0004612;gbkey=CDS;gene=pckA;go_function=phosphoenolpyruvate carboxykinase (ATP) activity|0004612||IEA;go_process=gluconeogenesis|0006094||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:YP_500411.1;locus_tag=FNL83_RS05220;product=phosphoenolpyruvate carboxykinase (ATP);protein_id=WP_002489635.1;transl_table=11",phosphoenolpyruvate carboxykinase (ATP)
NZ_PPQH01000083.1_2@GCF_002902385.1,GCF_002902385.1,NZ_PPQH01000083.1_1,NZ_PPQH01000083.1,Prodigal_v2.6.3,CDS,3,71,15.9,-,0,ID=160_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.333;conf=97.46;score=15.87;cscore=-1.22;sscore=17.09;rscore=14.51;uscore=3.60;tscore=3.33;,
NZ_PPQH01000083.1_2@GCF_002902385.1,GCF_002902385.1,NZ_PPQH01000083.1_2,NZ_PPQH01000083.1,Prodigal_v2.6.3,CDS,169,852,56.2,-,0,ID=160_2;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.307;conf=100.00;score=56.23;cscore=76.03;sscore=-19.80;rscore=-12.19;uscore=0.20;tscore=-7.16;,
NZ_PPQH01000083.1_2@GCF_002902385.1,GCF_002902385.1,NZ_PPQH01000083.1_3,NZ_PPQH01000083.1,Prodigal_v2.6.3,CDS,1923,3968,299.1,+,0,ID=160_3;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.346;conf=99.99;score=299.10;cscore=286.80;sscore=12.30;rscore=15.09;uscore=4.36;tscore=-7.16;,
NZ_PPQH01000083.1_2@GCF_002902385.1,GCF_002902385.1,NZ_PPQH01000083.1_4,NZ_PPQH01000083.1,Prodigal_v2.6.3,CDS,3983,5416,195.9,+,0,ID=160_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.301;conf=99.99;score=195.94;cscore=174.89;sscore=21.05;rscore=10.52;uscore=6.08;tscore=3.33;,
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233097.1,NZ_LT800499.1,Protein Homology,CDS,1164749,1165570,.,-,0,ID=cds-WP_082233097.1;Parent=gene-B7E06_RS05820;Dbxref=GenBank:WP_082233097.1;Name=WP_082233097.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003326196.1;locus_tag=B7E06_RS05820;product=SDR family oxidoreductase;protein_id=WP_082233097.1;transl_table=11,SDR family oxidoreductase
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_179133981.1,NZ_LT800499.1,GeneMarkS-2+,CDS,1165737,1165883,.,-,0,ID=cds-WP_179133981.1;Parent=gene-B7E06_RS21780;Dbxref=GenBank:WP_179133981.1;Name=WP_179133981.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=B7E06_RS21780;product=hypothetical protein;protein_id=WP_179133981.1;transl_table=11,hypothetical protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233098.1,NZ_LT800499.1,Protein Homology,CDS,1166033,1167400,.,-,0,"ID=cds-WP_082233098.1;Parent=gene-B7E06_RS05825;Dbxref=GenBank:WP_082233098.1;Name=WP_082233098.1;Ontology_term=GO:0015803,GO:0015658,GO:0016020;gbkey=CDS;gene=brnQ;go_component=membrane|0016020||IEA;go_function=branched-chain amino acid transmembrane transporter activity|0015658||IEA;go_process=branched-chain amino acid transport|0015803||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008633854.1;locus_tag=B7E06_RS05825;product=branched-chain amino acid transport system II carrier protein;protein_id=WP_082233098.1;transl_table=11",branched-chain amino acid transport system II carrier protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_179133982.1,NZ_LT800499.1,Protein Homology,CDS,1167762,1169984,.,+,0,ID=cds-WP_179133982.1;Parent=gene-B7E06_RS05830;Dbxref=GenBank:WP_179133982.1;Name=WP_179133982.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008633910.1;locus_tag=B7E06_RS05830;product=YhgE/Pip domain-containing protein;protein_id=WP_179133982.1;transl_table=11,YhgE/Pip domain-containing protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233099.1,NZ_LT800499.1,Protein Homology,CDS,1170765,1171499,.,-,0,ID=cds-WP_082233099.1;Parent=gene-B7E06_RS05835;Dbxref=GenBank:WP_082233099.1;Name=WP_082233099.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014822643.1;locus_tag=B7E06_RS05835;product=YqcI/YcgG family protein;protein_id=WP_082233099.1;transl_table=11,YqcI/YcgG family protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233100.1,NZ_LT800499.1,Protein Homology,CDS,1171790,1172773,.,-,0,"ID=cds-WP_082233100.1;Parent=gene-B7E06_RS05840;Dbxref=GenBank:WP_082233100.1;Name=WP_082233100.1;Ontology_term=GO:0055085,GO:0005215,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transporter activity|0005215||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017550379.1;locus_tag=B7E06_RS05840;product=DMT family transporter;protein_id=WP_082233100.1;transl_table=11",DMT family transporter
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233101.1,NZ_LT800499.1,Protein Homology,CDS,1172862,1173443,.,+,0,"ID=cds-WP_082233101.1;Parent=gene-B7E06_RS05845;Dbxref=GenBank:WP_082233101.1;Name=WP_082233101.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008637439.1;locus_tag=B7E06_RS05845;product=helix-turn-helix domain-containing protein;protein_id=WP_082233101.1;transl_table=11",helix-turn-helix domain-containing protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233102.1,NZ_LT800499.1,Protein Homology,CDS,1173478,1174239,.,+,0,ID=cds-WP_082233102.1;Parent=gene-B7E06_RS05850;Dbxref=GenBank:WP_082233102.1;Name=WP_082233102.1;Ontology_term=GO:0016491;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014098324.1;locus_tag=B7E06_RS05850;product=3-oxoacyl-ACP reductase;protein_id=WP_082233102.1;transl_table=11,3-oxoacyl-ACP reductase
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233103.1,NZ_LT800499.1,Protein Homology,CDS,1174606,1175391,.,+,0,ID=cds-WP_082233103.1;Parent=gene-B7E06_RS22060;Dbxref=GenBank:WP_082233103.1;Name=WP_082233103.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF040679.1;locus_tag=B7E06_RS22060;product=halocin C8 precursor-like protein;protein_id=WP_082233103.1;transl_table=11,halocin C8 precursor-like protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233104.1,NZ_LT800499.1,Protein Homology,CDS,1175565,1176566,.,-,0,"ID=cds-WP_082233104.1;Parent=gene-B7E06_RS05860;Dbxref=GenBank:WP_082233104.1;Name=WP_082233104.1;Ontology_term=GO:0008033,GO:0016491,GO:0017150,GO:0050660;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,tRNA dihydrouridine synthase activity|0017150||IEA,flavin adenine dinucleotide binding|0050660||IEA;go_process=tRNA processing|0008033||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_013059899.1;locus_tag=B7E06_RS05860;product=tRNA dihydrouridine synthase;protein_id=WP_082233104.1;transl_table=11",tRNA dihydrouridine synthase
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233105.1,NZ_LT800499.1,Protein Homology,CDS,1176876,1177808,.,+,0,ID=cds-WP_082233105.1;Parent=gene-B7E06_RS05865;Dbxref=GenBank:WP_082233105.1;Name=WP_082233105.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF047151.2;locus_tag=B7E06_RS05865;product=hypothetical protein;protein_id=WP_082233105.1;transl_table=11,hypothetical protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233106.1,NZ_LT800499.1,GeneMarkS-2+,CDS,1177835,1178338,.,-,0,ID=cds-WP_082233106.1;Parent=gene-B7E06_RS05870;Dbxref=GenBank:WP_082233106.1;Name=WP_082233106.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=B7E06_RS05870;product=hypothetical protein;protein_id=WP_082233106.1;transl_table=11,hypothetical protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233107.1,NZ_LT800499.1,Protein Homology,CDS,1178457,1179032,.,+,0,ID=cds-WP_082233107.1;Parent=gene-B7E06_RS05875;Dbxref=GenBank:WP_082233107.1;Name=WP_082233107.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF019509.6;locus_tag=B7E06_RS05875;product=phospholipase D-like domain-containing protein;protein_id=WP_082233107.1;transl_table=11,phospholipase D-like domain-containing protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233108.1,NZ_LT800499.1,Protein Homology,CDS,1179056,1179517,.,+,0,"ID=cds-WP_082233108.1;Parent=gene-B7E06_RS05880;Dbxref=GenBank:WP_082233108.1;Name=WP_082233108.1;Ontology_term=GO:0008080,GO:0016746;gbkey=CDS;go_function=N-acetyltransferase activity|0008080||IEA,acyltransferase activity|0016746||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004399128.1;locus_tag=B7E06_RS05880;product=GNAT family N-acetyltransferase;protein_id=WP_082233108.1;transl_table=11",GNAT family N-acetyltransferase
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233109.1,NZ_LT800499.1,Protein Homology,CDS,1179544,1180272,.,-,0,ID=cds-WP_082233109.1;Parent=gene-B7E06_RS05885;Dbxref=GenBank:WP_082233109.1;Name=WP_082233109.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019390748.1;locus_tag=B7E06_RS05885;product=YqcI/YcgG family protein;protein_id=WP_082233109.1;transl_table=11,YqcI/YcgG family protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,NZ_LT800499.1_RS22410,NZ_LT800499.1,Protein Homology,CDS,1180378,1180496,.,+,0,"ID=cds-B7E06_RS22410;Parent=gene-B7E06_RS22410;Note=frameshifted%3B incomplete%3B partial in the middle of a contig%3B missing N-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_013084307.1;locus_tag=B7E06_RS22410;partial=true;product=VOC family protein;pseudo=true;start_range=.,1180378;transl_table=11",VOC family protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233110.1,NZ_LT800499.1,Protein Homology,CDS,1180623,1181405,.,+,0,"ID=cds-WP_082233110.1;Parent=gene-B7E06_RS05890;Dbxref=GenBank:WP_082233110.1;Name=WP_082233110.1;Ontology_term=GO:0006633,GO:0004318;gbkey=CDS;gene=fabI;go_function=enoyl-[acyl-carrier-protein] reductase (NADH) activity|0004318||IEA;go_process=fatty acid biosynthetic process|0006633||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014459159.1;locus_tag=B7E06_RS05890;product=enoyl-ACP reductase FabI;protein_id=WP_082233110.1;transl_table=11",enoyl-ACP reductase FabI
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_179133983.1,NZ_LT800499.1,Protein Homology,CDS,1181443,1181616,.,-,0,ID=cds-WP_179133983.1;Parent=gene-B7E06_RS21785;Dbxref=GenBank:WP_179133983.1;Name=WP_179133983.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009794568.1;locus_tag=B7E06_RS21785;product=hypothetical protein;protein_id=WP_179133983.1;transl_table=11,hypothetical protein
WP_082233103.1@GCF_900166625.1,GCF_900166625.1,WP_082233112.1,NZ_LT800499.1,Protein Homology,CDS,1182217,1183773,.,-,0,ID=cds-WP_082233112.1;Parent=gene-B7E06_RS05900;Dbxref=GenBank:WP_082233112.1;Name=WP_082233112.1;Ontology_term=GO:0016491;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003252868.1;locus_tag=B7E06_RS05900;product=SagB family peptide dehydrogenase;protein_id=WP_082233112.1;transl_table=11,SagB family peptide dehydrogenase
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516867.1,NZ_PDOF01000001.1,Protein Homology,CDS,667686,668081,.,+,0,ID=cds-WP_110516867.1;Parent=gene-CR205_RS03200;Dbxref=GenBank:WP_110516867.1;Name=WP_110516867.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010494984.1;locus_tag=CR205_RS03200;product=hypothetical protein;protein_id=WP_110516867.1;transl_table=11,hypothetical protein
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516869.1,NZ_PDOF01000001.1,Protein Homology,CDS,668225,669235,.,-,0,"ID=cds-WP_110516869.1;Parent=gene-CR205_RS03205;Dbxref=GenBank:WP_110516869.1;Name=WP_110516869.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009335896.1;locus_tag=CR205_RS03205;product=iron ABC transporter permease;protein_id=WP_110516869.1;transl_table=11",iron ABC transporter permease
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516871.1,NZ_PDOF01000001.1,Protein Homology,CDS,669235,670239,.,-,0,"ID=cds-WP_110516871.1;Parent=gene-CR205_RS03210;Dbxref=GenBank:WP_110516871.1;Name=WP_110516871.1;Ontology_term=GO:0042626,GO:0140359;gbkey=CDS;go_function=ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019156475.1;locus_tag=CR205_RS03210;product=iron ABC transporter permease;protein_id=WP_110516871.1;transl_table=11",iron ABC transporter permease
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516873.1,NZ_PDOF01000001.1,Protein Homology,CDS,670270,671193,.,-,0,ID=cds-WP_110516873.1;Parent=gene-CR205_RS03215;Dbxref=GenBank:WP_110516873.1;Name=WP_110516873.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016428608.1;locus_tag=CR205_RS03215;product=iron-hydroxamate ABC transporter substrate-binding protein;protein_id=WP_110516873.1;transl_table=11,iron-hydroxamate ABC transporter substrate-binding protein
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516875.1,NZ_PDOF01000001.1,Protein Homology,CDS,671147,671989,.,-,0,"ID=cds-WP_110516875.1;Parent=gene-CR205_RS03220;Dbxref=GenBank:WP_110516875.1;Name=WP_110516875.1;Ontology_term=GO:0005524,GO:0016887,GO:0042626,GO:0140359;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA,ATPase-coupled transmembrane transporter activity|0042626||IEA,ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009335893.1;locus_tag=CR205_RS03220;product=ABC transporter ATP-binding protein;protein_id=WP_110516875.1;transl_table=11",ABC transporter ATP-binding protein
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516877.1,NZ_PDOF01000001.1,Protein Homology,CDS,672119,673168,.,+,0,"ID=cds-WP_110516877.1;Parent=gene-CR205_RS03225;Dbxref=GenBank:WP_110516877.1;Name=WP_110516877.1;Ontology_term=GO:0016491,GO:0050660;gbkey=CDS;go_function=oxidoreductase activity|0016491||IEA,flavin adenine dinucleotide binding|0050660||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009224610.1;locus_tag=CR205_RS03225;product=NAD(P)/FAD-dependent oxidoreductase;protein_id=WP_110516877.1;transl_table=11",NAD(P)/FAD-dependent oxidoreductase
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516879.1,NZ_PDOF01000001.1,Protein Homology,CDS,673199,673624,.,+,0,ID=cds-WP_110516879.1;Parent=gene-CR205_RS03230;Dbxref=GenBank:WP_110516879.1;Name=WP_110516879.1;Ontology_term=GO:0016747;gbkey=CDS;go_function=acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_013401628.1;locus_tag=CR205_RS03230;product=GNAT family N-acetyltransferase;protein_id=WP_110516879.1;transl_table=11,GNAT family N-acetyltransferase
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516881.1,NZ_PDOF01000001.1,Protein Homology,CDS,673649,674467,.,+,0,ID=cds-WP_110516881.1;Parent=gene-CR205_RS03235;Dbxref=GenBank:WP_110516881.1;Name=WP_110516881.1;Ontology_term=GO:0016747;gbkey=CDS;go_function=acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA;inference=COORDINATES: protein motif:HMM:NF024157.5;locus_tag=CR205_RS03235;product=GNAT family N-acetyltransferase;protein_id=WP_110516881.1;transl_table=11,GNAT family N-acetyltransferase
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516883.1,NZ_PDOF01000001.1,Protein Homology,CDS,674534,675484,.,+,0,ID=cds-WP_110516883.1;Parent=gene-CR205_RS03240;Dbxref=GenBank:WP_110516883.1;Name=WP_110516883.1;Ontology_term=GO:0004222;gbkey=CDS;go_function=metalloendopeptidase activity|0004222||IEA;inference=COORDINATES: protein motif:HMM:NF013700.5;locus_tag=CR205_RS03240;product=M23 family metallopeptidase;protein_id=WP_110516883.1;transl_table=11,M23 family metallopeptidase
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516885.1,NZ_PDOF01000001.1,Protein Homology,CDS,675503,676435,.,+,0,ID=cds-WP_110516885.1;Parent=gene-CR205_RS03245;Dbxref=GenBank:WP_110516885.1;Name=WP_110516885.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010194314.1;locus_tag=CR205_RS03245;product=phosphotransferase family protein;protein_id=WP_110516885.1;transl_table=11,phosphotransferase family protein
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516888.1,NZ_PDOF01000001.1,Protein Homology,CDS,676416,676871,.,+,0,ID=cds-WP_110516888.1;Parent=gene-CR205_RS03250;Dbxref=GenBank:WP_110516888.1;Name=WP_110516888.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017812700.1;locus_tag=CR205_RS03250;product=SRPBCC family protein;protein_id=WP_110516888.1;transl_table=11,SRPBCC family protein
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516892.1,NZ_PDOF01000001.1,Protein Homology,CDS,677285,678073,.,+,0,ID=cds-WP_110516892.1;Parent=gene-CR205_RS03260;Dbxref=GenBank:WP_110516892.1;Name=WP_110516892.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF040679.1;locus_tag=CR205_RS03260;product=halocin C8 precursor-like protein;protein_id=WP_110516892.1;transl_table=11,halocin C8 precursor-like protein
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516894.1,NZ_PDOF01000001.1,GeneMarkS-2+,CDS,678214,678426,.,+,0,ID=cds-WP_110516894.1;Parent=gene-CR205_RS03265;Dbxref=GenBank:WP_110516894.1;Name=WP_110516894.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=CR205_RS03265;product=hypothetical protein;protein_id=WP_110516894.1;transl_table=11,hypothetical protein
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_142669852.1,NZ_PDOF01000001.1,Protein Homology,CDS,678766,679131,.,+,0,ID=cds-WP_142669852.1;Parent=gene-CR205_RS03270;Dbxref=GenBank:WP_142669852.1;Name=WP_142669852.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF025162.5;locus_tag=CR205_RS03270;product=DUF4181 domain-containing protein;protein_id=WP_142669852.1;transl_table=11,DUF4181 domain-containing protein
