query	target	evalue	bits	tstart	tend	taxlineage
WP_088863145.1	JAFGED010000392.1_1	2.185E-20	108	135	315	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_B4-G1;f_B4-G1;g_JAFGED01;s_JAFGED01 sp016931785
WP_088863145.1	JAFPZX010000129.1_7	2.185E-20	108	131	317	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Flexilinea;s_Flexilinea sp017417055
WP_088863145.1	CP070659.1_1865	2.185E-20	108	155	340	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_RBG-16-48-13;f_GCA-020355125;g_GCA-020355125;s_GCA-020355125 sp020355125
WP_088863145.1	JAIOJQ010000344.1_3	2.922E-20	107	20	269	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia;o_UBA5704;f_UBA5704;g_JACTMI01;s_JACTMI01 sp019911865
WP_088863145.1	JAGXNV010000005.1_46	2.922E-20	107	39	242	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_UBA460;f_UBA460;g_UBA460;s_UBA460 sp019894795
WP_088863145.1	JAEOTE010000025.1_9	2.922E-20	107	111	296	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_UBA460;f_UBA460;g_UBA460;s_UBA460 sp016839945
WP_088863145.1	NZ_DF967972.1_2204	2.922E-20	107	139	391	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Longilinea;s_Longilinea arvoryzae
WP_088863145.1	PIYN01000026.1_19	3.907E-20	107	126	310	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_TCS64;f_PIYN01;g_PIYN01;s_PIYN01 sp003601775
WP_088863145.1	LIHJ01000015.1_9	3.907E-20	107	122	306	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_BA1;g_BA1;s_BA1 sp001399805
WP_088863145.1	CAIUPH010000069.1_28	3.907E-20	107	124	312	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_UBA233;g_PALSA-986;s_PALSA-986 sp903901015
WP_088863145.1	JACUTO010000221.1_2	3.907E-20	107	125	310	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_BA1;g_Kmv02;s_Kmv02 sp014859755
WP_088863145.1	JAIORG010000207.1_2	3.907E-20	107	129	313	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA11858;g_B10-G9;s_B10-G9 sp021108255
WP_088863145.1	JAGTQE010000001.1_104	3.907E-20	107	127	312	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_B26-1;g_DTEX01;s_DTEX01 sp018396635
WP_088863145.1	DUEW01000018.1_38	3.907E-20	107	132	316	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_E44-bin32;g_DUEZ01;s_DUEZ01 sp011174845
WP_088863145.1	WJMB01000093.1_5	3.907E-20	107	208	380	d_Bacteria;p_RBG-13-66-14;c_RBG-13-66-14;o_RBG-13-66-14;f_RBG-13-66-14;g_WJMB01;s_WJMB01 sp014728185
WP_088863145.1	DUEK01000042.1_12	5.223E-20	106	135	319	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_B4-G1;f_B4-G1;g_B4-G1;s_B4-G1 sp003648025
WP_088863145.1	PKYH01000158.1_25	5.223E-20	106	124	310	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_UBA233;g_PALSA-986;s_PALSA-986 sp003133625
WP_088863145.1	WOZC01000091.1_3	5.223E-20	106	126	310	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_T78;s_T78 sp011620465
WP_088863145.1	CP070755.1_2143	5.223E-20	106	135	316	d_Bacteria;p_RBG-13-66-14;c_B26-G2;o_WVWN01;f_G020348885;g_G020348885;s_G020348885 sp020348885
WP_088863145.1	SOJA01000096.1_3	5.223E-20	106	142	328	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_UBA233;g_SOJA01;s_SOJA01 sp004376975
WP_088863145.1	JAHELW010000066.1_9	6.983E-20	106	19	185	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_SG8-38;g_SG8-38;s_SG8-38 sp024643985
WP_088863145.1	CP050890.1_2254	9.335E-20	106	19	267	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Chromatiales;f_Chromatiaceae;g_Thiohalocapsa;s_Thiohalocapsa sp003525925
WP_088863145.1	DYKX01000019.1_21	9.335E-20	106	22	211	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_EnvOPS12;g_UBA7227;s_UBA7227 sp020722375
WP_088863145.1	JAGGZW010000001.1_5	9.335E-20	106	117	301	d_Archaea;p_Thermoproteota;c_Thermoprotei;o_Thermofilales;f_B69-G16;g_B69-G16;s_B69-G16 sp021161825
WP_088863145.1	DHUW01000036.1_9	9.335E-20	106	126	310	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_T78;s_T78 sp002409365
WP_088863145.1	JADBJK010000074.1_14	9.335E-20	106	134	318	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_DTLA01;f_DTLA01;g_DTLA01;s_DTLA01 sp014874485
WP_088863145.1	JABLWW010000007.1_31	9.335E-20	106	133	317	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Ch10;s_Ch10 sp013178295
WP_088863145.1	NZ_CP019450.1_96	1.248E-19	105	23	266	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Halieaceae;g_Halioglobus;s_Halioglobus japonicus
WP_088863145.1	JABGQM010000059.1_9	1.248E-19	105	32	206	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellia;o_UBA8416;f_JABMPJ01;g_JABMPJ01;s_JABMPJ01 sp018648805
WP_088863145.1	PLNS01000004.1_48	1.248E-19	105	120	308	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_UBA233;g_PALSA-986;s_PALSA-986 sp003141855
WP_088863145.1	CP070708.1_1878	1.248E-19	105	132	316	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_E44-bin32;g_DUEZ01;s_DUEZ01 sp020350285
WP_088863145.1	CADATZ010000036.1_34	1.667E-19	105	131	379	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Flexilinea;s_Flexilinea sp902791025
WP_088863145.1	JAEWYL010000123.1_15	1.667E-19	105	145	329	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823;g_JAEWYL01;s_JAEWYL01 sp023395675
WP_088863145.1	QMOE01000049.1_3	1.667E-19	105	159	343	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_B4-G1;f_B4-G1;g_B4-G1;s_B4-G1 sp003648125
WP_088863145.1	NZ_LGKO01000002.1_1170	2.228E-19	104	133	306	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Thermanaerothrix;s_Thermanaerothrix daxensis
WP_088863145.1	DHVS01000037.1_35	2.228E-19	104	121	383	d_Bacteria;p_Edwardsbacteria;c_AC1;o_AC1;f_EtOH8;g_UBA5202;s_UBA5202 sp002412795
WP_088863145.1	JAGOFZ010000104.1_4	2.228E-19	104	137	321	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_JAGOFZ01;s_JAGOFZ01 sp017996955
WP_088863145.1	NC_009437.1_1540	2.977E-19	104	4	91	d_Bacteria;p_Bacillota A;c_Thermoanaerobacteria;o_Caldicellulosiruptorales;f_Caldicellulosiruptoraceae;g_Caldicellulosiruptor;s_Caldicellulosiruptor saccharolyticus
WP_088863145.1	JAGQJE010000057.1_19	2.977E-19	104	23	272	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_SG8-38;g_JAGQJE01;s_JAGQJE01 sp020430775
WP_088863145.1	JACRBM010000058.1_62	2.977E-19	104	39	213	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UBA4142;f_UBA4142;g_JACRBM01;s_JACRBM01 sp016219275
WP_088863145.1	QMOC01000508.1_2	2.977E-19	104	135	319	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_B4-G1;f_B4-G1;g_B30-G15;s_B30-G15 sp003648085
WP_088863145.1	CP070636.1_59	2.977E-19	104	131	312	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_BA1;g_GCA-020356305;s_GCA-020356305 sp020356305
WP_088863145.1	JABLXK010000002.1_235	2.977E-19	104	133	313	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Pelolinea;s_Pelolinea sp013178095
WP_088863145.1	JANTFR010000016.1_16	2.977E-19	104	128	380	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_DRKV01;g_DRKV01;s_DRKV01 sp024763355
WP_088863145.1	DUEG01000001.1_71	2.977E-19	104	109	315	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA11858;g_G519;s_G519 sp011176615
WP_088863145.1	QMRG01000105.1_7	3.978E-19	104	117	302	d_Archaea;p_Thermoproteota;c_Thermoprotei;o_Thermofilales;f_B69-G16;g_B69-G16;s_B69-G16 sp003649235
WP_088863145.1	DUED01000014.1_40	3.978E-19	104	129	309	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_A373;s_A373 sp011176685
WP_088863145.1	CP070633.1_1081	3.978E-19	104	133	318	d_Bacteria;p_RBG-13-66-14;c_B26-G2;o_WVWN01;f_WVWN01;g_WVWN01;s_WVWN01 sp020356085
WP_088863145.1	JACRAG010000219.1_2	3.978E-19	104	136	320	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Anaerolinea;s_Anaerolinea sp016213455
WP_088863145.1	JACAEI010000002.1_2	5.314E-19	103	118	305	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_UBA233;g_JACAEI01;s_JACAEI01 sp013388905
WP_088863145.1	SZXW01000010.1_763	5.314E-19	103	1	170	d_Bacteria;p_Bacteroidota;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobium;s_Chlorobium sp005862285
WP_088863145.1	SHLP01000025.1_26	5.314E-19	103	19	189	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_SG8-38;g_SG8-38;s_SG8-38 sp004283055
WP_088863145.1	SBBU01000049.1_11	5.314E-19	103	17	150	d_Bacteria;p_Planctomycetota;c_MHYJ01;o_MHYJ01;f_SBBU01;g_SBBU01;s_SBBU01 sp005239585
WP_088863145.1	JAGTQF010000030.1_16	5.314E-19	103	127	312	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_B26-1;g_DTEX01;s_DTEX01 sp018396655
WP_088863145.1	WVWN01000084.1_63	7.097E-19	103	134	318	d_Bacteria;p_RBG-13-66-14;c_B26-G2;o_WVWN01;f_WVWN01;g_WVWN01;s_WVWN01 sp011773985
WP_088863145.1	JAJYIW010000006.1_26	7.097E-19	103	142	326	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_JAJYIW01;s_JAJYIW01 sp021789855
WP_088863145.1	SLHN01000133.1_4	9.479E-19	102	25	199	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Ectothiorhodospirales;f_Thioalkalivibrionaceae;g_Thioalkalivibrio B;s_Thioalkalivibrio B sp007136145
WP_088863145.1	JAFGSF010000006.1_34	9.479E-19	102	40	217	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_UBA2199;f_UBA2199;g_UBA2199;s_UBA2199 sp016934745
WP_088863145.1	JAJZTR010000170.1_3	9.479E-19	102	165	349	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Bellilinea;s_Bellilinea sp021848775
WP_088863145.1	NC_014652.1_1816	1.266E-18	102	4	91	d_Bacteria;p_Bacillota A;c_Thermoanaerobacteria;o_Caldicellulosiruptorales;f_Caldicellulosiruptoraceae;g_Caldicellulosiruptor;s_Caldicellulosiruptor hydrothermalis
WP_088863145.1	NZ_JXBB01000012.1_101	1.266E-18	102	7	190	d_Bacteria;p_Bacillota;c_Bacilli;o_DSM-22653;f_DSM-22653;g_Hydrogenibacillus;s_Hydrogenibacillus schlegelii
WP_088863145.1	JAFGKV010000246.1_3	1.266E-18	102	40	214	d_Bacteria;p_Fermentibacterota;c_JAFGKV01;o_JAFGKV01;f_JAFGKV01;g_JAFGKV01;s_JAFGKV01 sp016928395
WP_088863145.1	PHBS01000104.1_8	1.266E-18	102	135	319	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_UBA6170;s_UBA6170 sp002841995
WP_088863145.1	JAAZFA010000005.1_1	1.266E-18	102	124	313	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_UBA233;g_PALSA-986;s_PALSA-986 sp012511995
WP_088863145.1	JAAYXE010000159.1_81	1.266E-18	102	157	333	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823;g_JAAYXE01;s_JAAYXE01 sp012516075
WP_088863145.1	NZ_BBYA01000015.1_15	1.266E-18	102	164	348	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Leptolinea;s_Leptolinea tardivitalis
WP_088863145.1	DHHE01000074.1_6	1.690E-18	102	5	181	d_Bacteria;p_Edwardsbacteria;c_AC1;o_AC1;f_UBA8901;g_UBA8901;s_UBA8901 sp002403115
WP_088863145.1	JAAYUB010000061.1_8	1.690E-18	102	19	193	d_Bacteria;p_Acidobacteriota;c_UBA6911;o_JAAYUB01;f_JAAYUB01;g_JAAYUB01;s_JAAYUB01 sp012517875
WP_088863145.1	JAABTM010000390.1_2	1.690E-18	102	15	193	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_JAABSP01;g_JAABTD01;s_JAABTD01 sp011389855
WP_088863145.1	DYDH01000098.1_12	1.690E-18	102	26	204	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_EnvOPS12;g_OLB14;s_OLB14 sp020717985
WP_088863145.1	JAFGSI010000058.1_17	1.690E-18	102	134	318	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_EnvOPS12;g_JAFGSI01;s_JAFGSI01 sp016934715
WP_088863145.1	PJET01000121.1_1	2.257E-18	101	115	248	d_Archaea;p_Asgardarchaeota;c_Thorarchaeia;o_Thorarchaeales;f_Thorarchaeaceae;g_SMTZ1-45;s_SMTZ1-45 sp002825515
WP_088863145.1	JALHEL010000550.1_3	2.257E-18	101	10	196	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Flexilinea;s_Flexilinea sp022837205
WP_088863145.1	JAGOHA010000013.1_37	2.257E-18	101	19	193	d_Bacteria;p_Acidobacteriota;c_UBA6911;o_JAAYUB01;f_JAAYUB01;g_JAAYUB01;s_JAAYUB01 sp017996395
WP_088863145.1	JAAYVZ010000145.1_6	2.257E-18	101	19	265	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia;o_Thermoanaerobaculales;f_Thermoanaerobaculaceae;g_JAAYVZ01;s_JAAYVZ01 sp012516935
WP_088863145.1	JAEXTI010000324.1_1	2.257E-18	101	38	215	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Anaerolinea;s_Anaerolinea sp023406965
WP_088863145.1	JAAYYW010000193.1_1	2.257E-18	101	111	295	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Leptolinea;s_Leptolinea sp012515195
WP_088863145.1	JAEOTG010000069.1_9	2.257E-18	101	117	296	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_UBA460;f_UBA460;g_UBA460;s_UBA460 sp016839985
WP_088863145.1	WOYY01000049.1_28	2.257E-18	101	137	321	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Brevefilum;s_Brevefilum sp011620555
WP_088863145.1	JADJQN010000001.1_1661	3.013E-18	101	19	265	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_JADJQN01;g_JADJQN01;s_JADJQN01 sp016712745
WP_088863145.1	JAIOJS010000213.1_5	3.013E-18	101	22	278	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia;o_UBA5704;f_JAIOJS01;g_JAIOJS01;s_JAIOJS01 sp019911795
WP_088863145.1	NZ_LYXE01000184.1_12	3.013E-18	101	100	278	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Chloroflexaceae;g_Chloroploca;s_Chloroploca asiatica
WP_088863145.1	NZ_NRRS01000074.1_17	3.013E-18	101	90	255	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Chromatiales;f_Chromatiaceae;g_Rhabdochromatium;s_Rhabdochromatium marinum
WP_088863145.1	PHBZ01000002.1_398	3.013E-18	101	134	319	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_UBA6170;s_UBA6170 sp002840755
WP_088863145.1	DKFH01000096.1_1	3.013E-18	101	137	321	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Brevefilum;s_Brevefilum sp002452315
WP_088863145.1	JAGLZJ010000024.1_8	4.021E-18	100	129	313	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_SOJC01;g_JAGLZJ01;s_JAGLZJ01 sp023131555
WP_088863145.1	DHCY01000016.1_70	4.021E-18	100	126	306	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_T78;s_T78 sp002399085
WP_088863145.1	NZ_DF967965.1_742	4.021E-18	100	141	325	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Anaerolinea;s_Anaerolinea thermolimosa
WP_088863145.1	DYJB01000116.1_2	4.021E-18	100	152	336	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_E44-bin32;g_DYJB01;s_DYJB01 sp020723365
WP_088863145.1	JABDJF010000687.1_16	5.367E-18	100	19	189	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_SG8-38;g_SG8-38;s_SG8-38 sp013002645
WP_088863145.1	CAJTXE010000008.1_64	5.367E-18	100	16	204	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Acetatifactor;s_Acetatifactor sp910580225
WP_088863145.1	CADEEV010000012.1_69	5.367E-18	100	20	272	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Fen-336;f_Fen-336;g_CADEEV01;s_CADEEV01 sp902826455
WP_088863145.1	JAGLQA010000128.1_3	5.367E-18	100	40	214	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_UBA2199;f_UBA2199;g_JAGLQA01;s_JAGLQA01 sp023137075
WP_088863145.1	NZ_LGCM01000055.1_67	5.367E-18	100	132	316	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Levilinea;s_Levilinea saccharolytica
WP_088863145.1	DUEZ01000079.1_56	5.367E-18	100	132	312	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_E44-bin32;g_DUEZ01;s_DUEZ01 sp011174825
WP_088863145.1	CP069394.1_346	5.367E-18	100	137	321	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Brevefilum;s_Brevefilum sp016887485
WP_088863145.1	JAJFTV010000009.1_27	5.367E-18	100	237	421	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_JAJFTV01;s_JAJFTV01 sp021372725
WP_088863145.1	NZ_SIJK02000021.1_42	7.163E-18	100	100	278	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Chloroflexaceae;g_Chloroploca;s_Chloroploca sp004762035
WP_088863145.1	CAIRBT010000024.1_2	7.163E-18	100	117	304	d_Bacteria;p_Desulfobacterota F;c_Desulfuromonadia;o_Geobacterales;f_Pseudopelobacteraceae;g_JACRCG01;s_JACRCG01 sp903876875
WP_088863145.1	JAHDCI010000102.1_11	9.558E-18	99	17	269	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_SG8-38;g_JAHDCI01;s_JAHDCI01 sp020629955
WP_088863145.1	WGAD01000229.1_1	9.558E-18	99	43	227	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_EnvOPS12;g_S143-42;s_S143-42 sp015489255
WP_088863145.1	DHNY01000007.1_9	9.558E-18	99	124	308	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_T78;s_T78 sp002409625
WP_088863145.1	JAENZI010000001.1_289	9.558E-18	99	137	321	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Brevefilum;s_Brevefilum sp016841365
WP_088863145.1	QEXX01000002.1_52	1.275E-17	99	111	318	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823;g_NAK19;s_NAK19 sp003130835
WP_088863145.1	NZ_JAIEWN010000001.1_58	1.701E-17	98	108	260	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Chloroflexaceae;g_Oscillochloris;s_Oscillochloris sp019599295
WP_088863145.1	JAFGEI010000151.1_18	1.701E-17	98	135	319	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_B4-G1;f_DUEL01;g_JAFGEI01;s_JAFGEI01 sp016931695
WP_088863145.1	CP070765.1_635	1.701E-17	98	129	313	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_SOJC01;g_JAGLZJ01;s_JAGLZJ01 sp020345645
WP_088863145.1	WVZH01000480.1_19	1.701E-17	98	131	315	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_E44-bin32;g_WVZH01;s_WVZH01 sp011772595
WP_088863145.1	JAHDGS010000029.1_7	2.269E-17	98	19	276	d_Bacteria;p_Myxococcota;c_UBA727;o_UBA727;f_JAHDBA01;g_JAHDGS01;s_JAHDGS01 sp020627505
WP_088863145.1	AP024710.1_2828	2.269E-17	98	140	324	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_Leptolinea;s_Leptolinea sp012798615
WP_088863145.1	JADHXE010000043.1_13	2.269E-17	98	137	323	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA11858;g_NIOZ-UU35;s_NIOZ-UU35 sp016783125
WP_088863145.1	RDOG01000013.1_9	2.269E-17	98	203	361	d_Archaea;p_Asgardarchaeota;c_Lokiarchaeia;o_Helarchaeales;f_RDOG01;g_RDOG01;s_RDOG01 sp011365055
WP_088863145.1	JAGDWU010000045.1_3	3.027E-17	98	21	217	d_Archaea;p_Aenigmatarchaeota;c_Aenigmatarchaeia;o_CG10238-14;f_SpSt-28;g_JAHLMO01;s_JAHLMO01 sp023256115
WP_088863145.1	DRJZ01000026.1_5	3.027E-17	98	21	195	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Arenicellales;f_HyVt-429;g_HyVt-429;s_HyVt-429 sp011052015
WP_088863145.1	JADHWW010000088.1_3	3.027E-17	98	158	342	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_B4-G1;f_B4-G1;g_BS750m-G37;s_BS750m-G37 sp016783285
WP_088863145.1	JAFGEI010000148.1_1	4.037E-17	97	2	134	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_B4-G1;f_DUEL01;g_JAFGEI01;s_JAFGEI01 sp016931695
WP_088863145.1	DRJJ01000231.1_3	4.037E-17	97	19	263	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_DRJJ01;f_DRJJ01;g_DRJJ01;s_DRJJ01 sp011052255
WP_088863145.1	CP070835.1_775	5.383E-17	97	4	182	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_SOJC01;g_GCA-020341775;s_GCA-020341775 sp020341775
WP_088863145.1	JACKEI010000001.1_270	5.383E-17	97	3	258	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_SG8-38;g_JADJJE01;s_JADJJE01 sp020633075
WP_088863145.1	JAJDOE010000006.1_16	5.383E-17	97	20	183	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Arenicellales;f_HyVt-429;g_JAJDOE01;s_JAJDOE01 sp022340345
WP_088863145.1	DGEO01000043.1_13	5.383E-17	97	136	320	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_UBA3924;s_UBA3924 sp002385985
WP_088863145.1	QOQU01000002.1_99	5.383E-17	97	133	317	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823;g_NAK19;s_NAK19 sp003327455
WP_088863145.1	DHVR01000061.1_61	5.383E-17	97	139	317	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_UBA5203;s_UBA5203 sp002412765
WP_088863145.1	JAFGQI010000031.1_15	5.383E-17	97	149	325	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823;g_JAFGQI01;s_JAFGQI01 sp016935755
WP_088863145.1	JAGRIE010000004.1_138	7.178E-17	96	19	193	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Halieaceae;g_Halioglobus;s_Halioglobus sp020443425
WP_088863145.1	QYYE01000007.1_6	7.178E-17	96	124	310	d_Archaea;p_Thermoproteota;c_Bathyarchaeia;o_B26-1;f_UBA233;g_PALSA-986;s_PALSA-986 sp003589585
WP_088863145.1	JAHDQE010000054.1_20	7.178E-17	96	140	320	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_SM3-B121;s_SM3-B121 sp018433975
WP_088863145.1	JAFGMY010000030.1_1	9.569E-17	96	10	193	d_Bacteria;p_Actinomycetota;c_Geothermincolia;o_Fen-727;f_Anoxymicrobiaceae;g_JAFGMY01;s_JAFGMY01 sp016927325
WP_088863145.1	JAJZSS010000491.1_2	9.569E-17	96	138	322	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823;g_JAJZSS01;s_JAJZSS01 sp021849525
WP_088863145.1	JAADGI010000019.1_125	9.569E-17	96	21	195	d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Arenicellales;f_HyVt-429;g_HyVt-429;s_HyVt-429 sp013152415
WP_088863145.1	NZ_RYFF01000020.1_54	9.569E-17	96	163	314	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Chloroflexaceae;g_Chloroploca;s_Chloroploca sp004138165
